species,collection_date,coord_lat,coord_long,acclimation_start_date,heat_ramp_start_date,heat_ramp_end_date,thicket ,id,sample,wound,tank,treatment,biopsy_day,biopsy_date,biopsy_notes,Collected in liquid nitrogen?,In DNA/RNA shield?,Sub-samples taken,percent_growth_bw,calculated SA,chlorophyll ug/cm^2,zooxanthellae cells/cm^2
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,153.0,gene ,no,5.0,31.0,3.0,2025-06-07 00:00:00,thin and easy to cut,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.9124
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,212.0,gene ,yes,5.0,31.0,3.0,2025-06-07 00:00:00,low branch,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.7271
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,221.0,gene ,yes,5.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.7678
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,239.0,gene ,no,5.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.9995
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,270.0,gene ,yes,5.0,31.0,3.0,2025-06-07 00:00:00,wound looks smoothed over/possible growing tip and coenosarc,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.6923
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,297.0,gene ,no,5.0,31.0,3.0,2025-06-07 00:00:00,thick fragment,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.9821
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,194.0,gene ,no,6.0,28.0,3.0,2025-06-07 00:00:00,chlorophyll with branch,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.6226
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,208.0,gene ,yes,6.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.425
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,220.0,gene ,no,6.0,28.0,3.0,2025-06-07 00:00:00,double tip,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.558
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,245.0,gene ,yes,6.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.0344
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,281.0,gene ,no,6.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.3598
